rho,sigma,xi,F,log_posterior
0.462301,0.178923,1.651840,0.027924,-2.526506
0.462301,0.178923,1.651840,0.027924,-2.526506
0.510464,0.119733,0.929884,0.021162,-2.484341
0.510464,0.119733,0.929884,0.021162,-2.484341
0.510464,0.119733,0.929884,0.021162,-2.484341
0.461481,0.135818,0.852603,0.026930,-3.181095
0.461481,0.135818,0.852603,0.026930,-3.181095
0.461481,0.135818,0.852603,0.026930,-3.181095
0.698496,0.137245,0.864128,0.029385,-0.436000
0.698496,0.137245,0.864128,0.029385,-0.436000
0.698496,0.137245,0.864128,0.029385,-0.436000
0.698496,0.137245,0.864128,0.029385,-0.436000
0.732430,0.180273,0.812977,0.034566,-0.371298
0.732430,0.180273,0.812977,0.034566,-0.371298
0.732430,0.180273,0.812977,0.034566,-0.371298
0.732430,0.180273,0.812977,0.034566,-0.371298
0.732430,0.180273,0.812977,0.034566,-0.371298
0.732430,0.180273,0.812977,0.034566,-0.371298
0.732430,0.180273,0.812977,0.034566,-0.371298
0.796521,0.206187,1.614048,0.036995,-0.904757
0.633368,0.214085,1.998463,0.043764,-2.887202
0.633368,0.214085,1.998463,0.043764,-2.887202
0.733842,0.147127,1.848343,0.036516,-0.717101
0.733842,0.147127,1.848343,0.036516,-0.717101
0.733842,0.147127,1.848343,0.036516,-0.717101
0.733842,0.147127,1.848343,0.036516,-0.717101
0.733842,0.147127,1.848343,0.036516,-0.717101
0.725089,0.071981,1.334743,0.046093,-1.822288
0.725089,0.071981,1.334743,0.046093,-1.822288
0.725089,0.071981,1.334743,0.046093,-1.822288
0.725089,0.071981,1.334743,0.046093,-1.822288
0.756946,0.152276,1.069167,0.039662,-0.596442
0.756946,0.152276,1.069167,0.039662,-0.596442
0.657319,0.082804,1.450978,0.027369,-1.306684
0.759019,0.225662,0.706680,0.042543,-0.840689
0.594700,0.206960,0.951782,0.047531,-1.047873
0.594700,0.206960,0.951782,0.047531,-1.047873
0.715505,0.192255,1.423691,0.039939,-0.641325
0.715505,0.192255,1.423691,0.039939,-0.641325
0.715505,0.192255,1.423691,0.039939,-0.641325
0.715505,0.192255,1.423691,0.039939,-0.641325
0.786092,0.173709,1.527114,0.023438,-0.816765
0.786092,0.173709,1.527114,0.023438,-0.816765
0.786092,0.173709,1.527114,0.023438,-0.816765
0.727340,0.133611,0.778773,0.019227,-1.105626
0.641132,0.181230,1.334448,0.025155,-0.234409
0.597599,0.191002,1.548658,0.025088,-0.379484
0.597599,0.191002,1.548658,0.025088,-0.379484
0.597599,0.191002,1.548658,0.025088,-0.379484
0.686299,0.095684,1.407777,0.034235,-1.377782
0.649728,0.115960,0.658876,0.039419,-0.838477
0.649728,0.115960,0.658876,0.039419,-0.838477
0.603844,0.221262,1.004425,0.035520,-0.299625
0.709227,0.194633,0.804964,0.019087,-0.797917
0.719998,0.239558,0.385098,0.015016,-1.464364
0.719998,0.239558,0.385098,0.015016,-1.464364
0.644808,0.163780,0.637701,0.017231,-0.781981
0.644808,0.163780,0.637701,0.017231,-0.781981
0.644808,0.163780,0.637701,0.017231,-0.781981
0.669507,0.238684,0.232201,0.014067,-2.004149
0.669507,0.238684,0.232201,0.014067,-2.004149
0.669507,0.238684,0.232201,0.014067,-2.004149
0.669507,0.238684,0.232201,0.014067,-2.004149
0.682282,0.144041,0.371511,0.028686,-1.644218
0.682282,0.144041,0.371511,0.028686,-1.644218
0.682282,0.144041,0.371511,0.028686,-1.644218
0.682282,0.144041,0.371511,0.028686,-1.644218
0.590934,0.237790,1.192498,0.048780,-2.773408
0.590934,0.237790,1.192498,0.048780,-2.773408
0.590934,0.237790,1.192498,0.048780,-2.773408
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.623265,0.288720,1.874578,0.044571,-5.191265
0.569809,0.258677,1.537669,0.046154,-4.057169
0.628364,0.248298,1.991805,0.038001,-3.023408
0.628364,0.248298,1.991805,0.038001,-3.023408
0.628364,0.248298,1.991805,0.038001,-3.023408
0.489274,0.154276,1.650080,0.027683,-2.492180
0.621430,0.216306,1.251788,0.015749,-1.216381
0.621430,0.216306,1.251788,0.015749,-1.216381
0.621430,0.216306,1.251788,0.015749,-1.216381
0.621430,0.216306,1.251788,0.015749,-1.216381
0.621430,0.216306,1.251788,0.015749,-1.216381
0.714267,0.209623,0.705690,0.019006,-0.974653
0.740702,0.128043,1.323608,0.025948,-0.841115
0.740702,0.128043,1.323608,0.025948,-0.841115
0.740702,0.128043,1.323608,0.025948,-0.841115
0.588769,0.087894,1.135013,0.018191,-2.238734
0.737677,0.111510,1.514458,0.030606,-0.665597
0.737677,0.111510,1.514458,0.030606,-0.665597
0.695393,0.155823,1.999989,0.038169,-1.355946
0.695393,0.155823,1.999989,0.038169,-1.355946
0.663300,0.212168,1.487613,0.045922,-2.033353
0.663300,0.212168,1.487613,0.045922,-2.033353
0.663300,0.212168,1.487613,0.045922,-2.033353
0.663300,0.212168,1.487613,0.045922,-2.033353
0.663300,0.212168,1.487613,0.045922,-2.033353
0.663300,0.212168,1.487613,0.045922,-2.033353
0.540065,0.214532,1.009157,0.018429,-1.406609
0.640329,0.272466,1.038325,0.010698,-2.042927
0.711981,0.267961,1.644775,0.021762,-2.483098
0.711981,0.267961,1.644775,0.021762,-2.483098
0.711981,0.267961,1.644775,0.021762,-2.483098
0.725705,0.262173,1.277625,0.025709,-1.870240
0.656281,0.183852,0.861206,0.037946,-0.137621
0.656281,0.183852,0.861206,0.037946,-0.137621
0.656281,0.183852,0.861206,0.037946,-0.137621
0.656281,0.183852,0.861206,0.037946,-0.137621
0.656281,0.183852,0.861206,0.037946,-0.137621
0.656281,0.183852,0.861206,0.037946,-0.137621
0.656281,0.183852,0.861206,0.037946,-0.137621
0.656281,0.183852,0.861206,0.037946,-0.137621
0.717457,0.167331,0.424584,0.026056,-1.615933
0.740170,0.264574,0.601071,0.028657,-1.791931
0.740170,0.264574,0.601071,0.028657,-1.791931
0.740170,0.264574,0.601071,0.028657,-1.791931
0.754607,0.252563,1.561138,0.042954,-2.175449
0.738770,0.176329,1.281163,0.043197,-0.503774
0.738770,0.176329,1.281163,0.043197,-0.503774
0.738770,0.176329,1.281163,0.043197,-0.503774
0.738770,0.176329,1.281163,0.043197,-0.503774
0.738770,0.176329,1.281163,0.043197,-0.503774
0.738770,0.176329,1.281163,0.043197,-0.503774
0.738770,0.176329,1.281163,0.043197,-0.503774
0.758011,0.203716,0.493829,0.029523,-1.187000
0.758011,0.203716,0.493829,0.029523,-1.187000
0.621584,0.208220,0.640087,0.045961,-0.672810
0.621584,0.208220,0.640087,0.045961,-0.672810
0.770843,0.197872,0.891140,0.049115,-0.478474
0.770843,0.197872,0.891140,0.049115,-0.478474
0.770843,0.197872,0.891140,0.049115,-0.478474
0.770843,0.197872,0.891140,0.049115,-0.478474
0.770843,0.197872,0.891140,0.049115,-0.478474
0.770843,0.197872,0.891140,0.049115,-0.478474
0.770843,0.197872,0.891140,0.049115,-0.478474
0.770843,0.197872,0.891140,0.049115,-0.478474
0.770843,0.197872,0.891140,0.049115,-0.478474
0.624617,0.204284,0.726560,0.040395,-0.412805
0.624617,0.204284,0.726560,0.040395,-0.412805
0.624617,0.204284,0.726560,0.040395,-0.412805
0.624617,0.204284,0.726560,0.040395,-0.412805
0.624617,0.204284,0.726560,0.040395,-0.412805
0.624617,0.204284,0.726560,0.040395,-0.412805
0.624617,0.204284,0.726560,0.040395,-0.412805
0.658023,0.242113,0.752255,0.045018,-0.811148
0.658023,0.242113,0.752255,0.045018,-0.811148
0.658023,0.242113,0.752255,0.045018,-0.811148
0.658023,0.242113,0.752255,0.045018,-0.811148
0.613412,0.286930,1.803669,0.026615,-3.215375
0.613412,0.286930,1.803669,0.026615,-3.215375
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.784612,0.138305,1.673420,0.037840,-0.416985
0.697699,0.084451,1.080563,0.034142,-1.323034
0.697699,0.084451,1.080563,0.034142,-1.323034
0.697699,0.084451,1.080563,0.034142,-1.323034
0.697699,0.084451,1.080563,0.034142,-1.323034
0.437619,0.157194,0.318079,0.028761,-2.594033
0.437619,0.157194,0.318079,0.028761,-2.594033
0.437619,0.157194,0.318079,0.028761,-2.594033
0.437619,0.157194,0.318079,0.028761,-2.594033
0.437619,0.157194,0.318079,0.028761,-2.594033
0.437619,0.157194,0.318079,0.028761,-2.594033
0.508221,0.216149,0.522402,0.024591,-2.412840
0.508221,0.216149,0.522402,0.024591,-2.412840
0.508221,0.216149,0.522402,0.024591,-2.412840
0.508221,0.216149,0.522402,0.024591,-2.412840
0.508221,0.216149,0.522402,0.024591,-2.412840
0.508221,0.216149,0.522402,0.024591,-2.412840
0.518549,0.160175,0.715896,0.032283,-1.739497
0.553800,0.239318,1.005905,0.015370,-1.854879
0.553800,0.239318,1.005905,0.015370,-1.854879
0.553800,0.239318,1.005905,0.015370,-1.854879
0.553800,0.239318,1.005905,0.015370,-1.854879
0.553800,0.239318,1.005905,0.015370,-1.854879
0.655122,0.188313,1.007729,0.030260,-0.215189
0.655122,0.188313,1.007729,0.030260,-0.215189
0.655122,0.188313,1.007729,0.030260,-0.215189
0.655122,0.188313,1.007729,0.030260,-0.215189
0.655122,0.188313,1.007729,0.030260,-0.215189
0.509826,0.254536,1.231799,0.033394,-1.197791
0.540501,0.190400,1.173222,0.033474,-0.472561
0.540501,0.190400,1.173222,0.033474,-0.472561
0.540501,0.190400,1.173222,0.033474,-0.472561
0.540501,0.190400,1.173222,0.033474,-0.472561
0.545302,0.183910,0.916918,0.040047,-0.805270
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.501593,0.152797,0.522701,0.047123,-1.745064
0.668802,0.136439,0.749405,0.035638,-0.371314
0.593436,0.200546,0.998004,0.042510,-0.657310
0.593436,0.200546,0.998004,0.042510,-0.657310
0.593436,0.200546,0.998004,0.042510,-0.657310
0.593436,0.200546,0.998004,0.042510,-0.657310
0.593436,0.200546,0.998004,0.042510,-0.657310
0.593436,0.200546,0.998004,0.042510,-0.657310
0.593436,0.200546,0.998004,0.042510,-0.657310
0.671972,0.244862,0.773325,0.048597,-0.889706
0.671972,0.244862,0.773325,0.048597,-0.889706
0.671972,0.244862,0.773325,0.048597,-0.889706
0.671972,0.244862,0.773325,0.048597,-0.889706
0.671972,0.244862,0.773325,0.048597,-0.889706
0.671972,0.244862,0.773325,0.048597,-0.889706
0.671972,0.244862,0.773325,0.048597,-0.889706
0.671972,0.244862,0.773325,0.048597,-0.889706
0.671972,0.244862,0.773325,0.048597,-0.889706
0.634671,0.244279,0.746682,0.041201,-0.868274
0.598459,0.261133,1.515244,0.035073,-2.217390
0.598459,0.261133,1.515244,0.035073,-2.217390
0.598459,0.261133,1.515244,0.035073,-2.217390
0.598459,0.261133,1.515244,0.035073,-2.217390
0.770027,0.262510,1.286735,0.022147,-2.052023
0.770027,0.262510,1.286735,0.022147,-2.052023
0.563048,0.265875,1.445899,0.018841,-2.550058
0.563048,0.265875,1.445899,0.018841,-2.550058
0.563048,0.265875,1.445899,0.018841,-2.550058
0.595075,0.295349,0.586566,0.018805,-2.162058
0.595075,0.295349,0.586566,0.018805,-2.162058
0.595075,0.295349,0.586566,0.018805,-2.162058
0.570286,0.247769,0.721645,0.033655,-1.446364
0.570286,0.247769,0.721645,0.033655,-1.446364
0.570286,0.247769,0.721645,0.033655,-1.446364
0.570286,0.247769,0.721645,0.033655,-1.446364
0.589606,0.197134,1.228982,0.024363,-0.363296
0.589606,0.197134,1.228982,0.024363,-0.363296
0.589606,0.197134,1.228982,0.024363,-0.363296
0.589606,0.197134,1.228982,0.024363,-0.363296
0.589606,0.197134,1.228982,0.024363,-0.363296
0.494436,0.173087,1.733139,0.027521,-2.272347
0.494436,0.173087,1.733139,0.027521,-2.272347
0.494436,0.173087,1.733139,0.027521,-2.272347
0.482888,0.210410,1.608392,0.022556,-1.165829
0.482888,0.210410,1.608392,0.022556,-1.165829
0.482888,0.210410,1.608392,0.022556,-1.165829
0.482888,0.210410,1.608392,0.022556,-1.165829
0.482888,0.210410,1.608392,0.022556,-1.165829
0.482888,0.210410,1.608392,0.022556,-1.165829
0.528696,0.206868,1.257898,0.029863,-0.364906
0.528696,0.206868,1.257898,0.029863,-0.364906
0.617262,0.230063,1.905574,0.035061,-2.180032
0.645694,0.223093,1.918346,0.046387,-3.155609
0.645694,0.223093,1.918346,0.046387,-3.155609
0.645694,0.223093,1.918346,0.046387,-3.155609
0.645694,0.223093,1.918346,0.046387,-3.155609
0.645694,0.223093,1.918346,0.046387,-3.155609
0.645694,0.223093,1.918346,0.046387,-3.155609
0.645694,0.223093,1.918346,0.046387,-3.155609
0.645694,0.223093,1.918346,0.046387,-3.155609
0.645694,0.223093,1.918346,0.046387,-3.155609
0.645694,0.223093,1.918346,0.046387,-3.155609
0.645694,0.223093,1.918346,0.046387,-3.155609
0.645694,0.223093,1.918346,0.046387,-3.155609
0.673612,0.208769,1.181451,0.028425,-0.622997
0.673612,0.208769,1.181451,0.028425,-0.622997
0.771706,0.147242,1.020382,0.028346,-0.689149
0.771706,0.147242,1.020382,0.028346,-0.689149
0.771706,0.147242,1.020382,0.028346,-0.689149
0.709932,0.229491,1.312052,0.033318,-1.201296
0.709932,0.229491,1.312052,0.033318,-1.201296
0.709932,0.229491,1.312052,0.033318,-1.201296
0.709932,0.229491,1.312052,0.033318,-1.201296
0.709932,0.229491,1.312052,0.033318,-1.201296
0.709932,0.229491,1.312052,0.033318,-1.201296
0.530127,0.125688,0.526667,0.033945,-1.932034
0.530127,0.125688,0.526667,0.033945,-1.932034
0.530127,0.125688,0.526667,0.033945,-1.932034
0.530127,0.125688,0.526667,0.033945,-1.932034
0.503083,0.140168,1.108081,0.029408,-1.211979
0.503083,0.140168,1.108081,0.029408,-1.211979
0.503083,0.140168,1.108081,0.029408,-1.211979
0.503083,0.140168,1.108081,0.029408,-1.211979
0.543542,0.166835,1.764264,0.024919,-1.261958
0.601282,0.135312,1.763529,0.025092,-1.226754
0.601282,0.135312,1.763529,0.025092,-1.226754
0.601282,0.135312,1.763529,0.025092,-1.226754
0.601282,0.135312,1.763529,0.025092,-1.226754
0.737119,0.208281,1.655061,0.019565,-1.389361
0.737119,0.208281,1.655061,0.019565,-1.389361
0.737119,0.208281,1.655061,0.019565,-1.389361
0.737119,0.208281,1.655061,0.019565,-1.389361
0.737119,0.208281,1.655061,0.019565,-1.389361
0.737119,0.208281,1.655061,0.019565,-1.389361
0.621004,0.119560,0.942023,0.015737,-1.076001
0.621004,0.119560,0.942023,0.015737,-1.076001
0.621004,0.119560,0.942023,0.015737,-1.076001
0.621004,0.119560,0.942023,0.015737,-1.076001
0.621004,0.119560,0.942023,0.015737,-1.076001
0.621004,0.119560,0.942023,0.015737,-1.076001
0.621004,0.119560,0.942023,0.015737,-1.076001
0.584929,0.137217,0.696208,0.018401,-1.187458
0.584929,0.137217,0.696208,0.018401,-1.187458
0.584929,0.137217,0.696208,0.018401,-1.187458
0.584929,0.137217,0.696208,0.018401,-1.187458
0.584929,0.137217,0.696208,0.018401,-1.187458
0.584929,0.137217,0.696208,0.018401,-1.187458
0.584929,0.137217,0.696208,0.018401,-1.187458
0.584929,0.137217,0.696208,0.018401,-1.187458
0.544159,0.188645,0.882105,0.025958,-0.741754
0.544159,0.188645,0.882105,0.025958,-0.741754
0.746829,0.202934,0.715320,0.028311,-0.741686
0.746829,0.202934,0.715320,0.028311,-0.741686
0.746829,0.202934,0.715320,0.028311,-0.741686
0.751843,0.169964,0.117285,0.034149,-1.995462
0.751843,0.169964,0.117285,0.034149,-1.995462
0.751843,0.169964,0.117285,0.034149,-1.995462
0.751843,0.169964,0.117285,0.034149,-1.995462
0.751843,0.169964,0.117285,0.034149,-1.995462
0.751843,0.169964,0.117285,0.034149,-1.995462
0.751843,0.169964,0.117285,0.034149,-1.995462
0.556369,0.217317,0.255351,0.028180,-2.529129
0.556369,0.217317,0.255351,0.028180,-2.529129
0.556369,0.217317,0.255351,0.028180,-2.529129
0.652805,0.223999,0.472345,0.018658,-1.352068
0.652805,0.223999,0.472345,0.018658,-1.352068
0.652805,0.223999,0.472345,0.018658,-1.352068
0.587550,0.183453,0.527213,0.019253,-1.148037
0.642767,0.105697,0.467628,0.010016,-2.767381
0.642767,0.105697,0.467628,0.010016,-2.767381
0.642767,0.105697,0.467628,0.010016,-2.767381
0.642767,0.105697,0.467628,0.010016,-2.767381
0.642767,0.105697,0.467628,0.010016,-2.767381
0.642767,0.105697,0.467628,0.010016,-2.767381
0.642767,0.105697,0.467628,0.010016,-2.767381
0.642767,0.105697,0.467628,0.010016,-2.767381
0.642767,0.105697,0.467628,0.010016,-2.767381
0.642767,0.105697,0.467628,0.010016,-2.767381
0.642767,0.105697,0.467628,0.010016,-2.767381
0.579717,0.190253,1.028248,0.018117,-0.842302
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.789621,0.072470,1.779575,0.033374,-1.177153
0.718077,0.109123,0.829761,0.030633,-0.813127
0.718077,0.109123,0.829761,0.030633,-0.813127
0.718077,0.109123,0.829761,0.030633,-0.813127
0.718077,0.109123,0.829761,0.030633,-0.813127
0.468068,0.208192,1.455603,0.027234,-1.239695
0.468068,0.208192,1.455603,0.027234,-1.239695
0.468068,0.208192,1.455603,0.027234,-1.239695
0.468068,0.208192,1.455603,0.027234,-1.239695
0.468068,0.208192,1.455603,0.027234,-1.239695
0.468068,0.208192,1.455603,0.027234,-1.239695
0.468068,0.208192,1.455603,0.027234,-1.239695
0.468068,0.208192,1.455603,0.027234,-1.239695
0.538603,0.224553,0.912532,0.040281,-0.828732
0.538603,0.224553,0.912532,0.040281,-0.828732
0.538603,0.224553,0.912532,0.040281,-0.828732
0.538603,0.224553,0.912532,0.040281,-0.828732
0.621009,0.195159,1.027800,0.043176,-0.663282
0.621009,0.195159,1.027800,0.043176,-0.663282
0.625103,0.248372,0.795242,0.012312,-1.400347
0.625103,0.248372,0.795242,0.012312,-1.400347
0.625103,0.248372,0.795242,0.012312,-1.400347
0.625103,0.248372,0.795242,0.012312,-1.400347
0.625103,0.248372,0.795242,0.012312,-1.400347
0.625103,0.248372,0.795242,0.012312,-1.400347
0.625103,0.248372,0.795242,0.012312,-1.400347
0.670082,0.257512,0.612736,0.020611,-1.441360
0.670082,0.257512,0.612736,0.020611,-1.441360
0.670082,0.257512,0.612736,0.020611,-1.441360
0.670082,0.257512,0.612736,0.020611,-1.441360
0.670082,0.257512,0.612736,0.020611,-1.441360
0.670082,0.257512,0.612736,0.020611,-1.441360
0.725549,0.212731,0.205246,0.012674,-1.749956
0.725549,0.212731,0.205246,0.012674,-1.749956
0.725549,0.212731,0.205246,0.012674,-1.749956
0.725549,0.212731,0.205246,0.012674,-1.749956
0.725549,0.212731,0.205246,0.012674,-1.749956
0.725549,0.212731,0.205246,0.012674,-1.749956
0.725549,0.212731,0.205246,0.012674,-1.749956
